video_id,duration,bitrate,bitrate(video),height,width,frame rate,frame rate(est.),codec,category,title,hashtags,views,likes,comments
waCs-diEecA,79,569,448,720,480,29.97,0.0,h264,Sports,07/10/2011 - Belgacom Liège Basket - Belgacom Spirou: 60-87 - Chris Hill,"Hill, Chris, Basket, Liège, Belgacom",340,0,0
waQc-ke8gVk,43,491,364,854,480,15.0,0.0,h264,Gaming,85 woodcutting off urns,"of, pking, runescape, friends, bank, 85, mrzayran, clan, skill, boxing, white, dark, pvp, duel, expensive, noob, woodcutting, time, urns, stake, sedai, cloaks, dusty, aes, moon, high, wheel, ownage",44,0,0
wabO-pfWcwM,270,730,607,854,480,29.97,0.0,h264,People & Blogs,marco bill 07,"marco, bill, 07",61,0,0
wat2-mjE7s8,15,206,148,176,144,14.92,0.0,h264,Pets & Animals,A-OFR Tux 2 Adopted 12-07-2009,OFR Tux black cats,15,0,0
wb-x-F9gf40,1235,2238,2044,1280,720,29.97,29.97,h264,Gaming,Part 3 - The Walking Dead Adventure Map with Munchmo & Fejocan1710,"Fejocan1710, minecraft, Adventure Map, Munchmo, MC, The Walking Dead, Mavis9308, Mavis930",27,5,3
wb5p-PRGrrA,40,827,762,320,240,29.97,0.0,h264,People & Blogs,MOV01371,MOV01371,8,0,0
wbGB-EH5VC4,222,679,556,640,480,25.0,0.0,h264,Entertainment,Crack,Filme,55,0,0
wbNaOf08FMM,4375,922,803,624,360,29.97,0.0,h264,Sports,Texas v aggy 2008 2nd Half,"Longorns, Texas, Colt McCoy, University of Texas",7530,33,0
wbvN-HK2Wxo,62,426,295,320,240,20.0,0.0,h264,Autos & Vehicles,2005 Ford Focus - Hempstead NY,"Hempstead Ford Lincoln, Hempstead, dmotorworks, Focus, ADP, NY, 2005, Ford, DMi, Digital Motorworks",6,0,0
wcAh-W7Nv4s,192,699,629,480,360,24.0,0.0,h264,Music,Dead Men Do Tell Tales - Your Prince Harming LIVE,"post-hardcore, Prince, Egypt, Your, Cairo, Harming",112,0,0
wcJQ-TLNosQ,216,3086,2984,1280,720,29.97,30.0,h264,Science & Technology,FTC first robotics state championship Charlottesville VA Pa,"Teal, 4105, FTC, Robtics, First, FRC, Tornadoes, Blue, Cheese",128,0,0
wcL9-ks0nQA,302,688,0,600,480,12.0,25.0,vp8,Comedy,Ghostyz-неизвестный Обзорщик!обзор на марио!,"марио, Обзорщик, видео, обзор, veselo, dandy, весело, нинтендо, obzor, veselje, Марио, nintendo, mario, Смешной, obzorwik, super, обзоры, фан, obozrevatel, Смешные, Игра, Супер",1745,10,5
wcYv-CuwKYw,156,429,307,320,240,25.0,0.0,h264,Entertainment,The Return of the Living Dead - Trailer,"of, The, Return, Living, the, Trailer, Dead",73,0,0
wcdZ-sX1HqU,174,905,819,640,480,29.92,0.0,h264,People & Blogs,Kavish 9,"VTS, 1, 07",45,0,0
wdGe-JyGm9Q,19,237,181,320,240,15.0,0.0,h264,Music,Chris Liebing @ KPGT Belgrade 2005.,"video, bim",266,1,0
wdOQ-2N57g4,684,3726,3532,1920,1080,30.0,30.0,h264,Sports,"GM Magnus Carlsen in Lillehammer, Norway  Part 1","Title), Таль, Chess, Chess Videos Online, Chess Blitz, Ajedrez, Chess Video, Chess Videos, Magnus Carlsen (TV Actor), Borki Predojevic (Chess Player), Magnus Carlsen (Chess Player), Videos de Ajedrez, Fast Chess (Game), Borki Predojevic, Lillehammer (City/Town/Village), Magnus Carlsen Chess Player, (Chess, Grandmaster",10102,28,21
weBg-QcSH2w,424,390,261,640,480,15.0,0.0,h264,Entertainment,Hack treats Wild ones Tserach  (ya no jala disculpen),"turtle, cheese, wrong, cupcake, slipknot, bad, eating, hacks, chips, ones, since, tsearchborn, sugar, you gone, tay, agosto, treats, bread, mutant, hope, wild, barry, cake, gone wrong, rain, cookies, milk, food, pie, ninja, corey, chocolate, 2011, gone, halloween, candy, turtles",1413,6,8
weR1-1qSePw,66,1128,1020,640,480,29.97,0.0,h264,People & Blogs,شباب ثوره اليمن يعبرون علي فرحتهم بفوز مرسي,"مرسي, فرحتهم, Medium, علي, quality, اليمن, and, size, يعبرون, بفوز, ثوره, شباب",362,5,1
weVH-HbG17Q,143,580,486,600,480,29.97,0.0,h264,Howto & Style,Storage By The Box .com - Self Storage Without Leaving Home,"Self Storage, clutterfreebox, Flexible Self Storage, Records Storage, storage by the box, clutter free box, storage by mail, Climate Control Self Storage, Cheap Self Storage",20268,6,0
weaz-e9tjuw,64,596,508,640,480,30.0,0.0,h264,Film & Animation,I'm just a jealous guy,"mad, handsome, man, hot, biceps, ex-girlfriend, angry, sad, hunk, guy, strong, stud, muscle, jealous",73,0,0
wf4Q-AZfSa0,189,920,834,640,480,30.0,0.0,h264,Music,"No Hope Astronaut  ""Split The Sky"" [LIVE] at Proud Galleries - Jul 09","Proud Galleries, No Hope Astronaut, EP Exits Fade, Split The Sky",219,3,1
wff-N_p6Skc,1716,724,601,640,480,25.0,0.0,h264,Film & Animation,"ZEN - A Fabian Enzinger Film (Japan, 1999)","shinkansen, calligraphy, enzinger, fricke, buddha, buddhism, ford, mount, temple, fuji-san, japanese, big, kamakura, shinjuku, sutra, new, ikebana, zen, sawaki, stearns, todai-ji, powaqqatsi, koyaanisqatsi, sojiji, michael, ryoanji, himalaya, time, meditation, nara, virgil, gudo, ceremony, nuns, wada, samsara, lapse, daibutsu, kodo, reggio, kyoto, year, fabian, francis, tokyo, baraka, fuji, coppola, nishijima, japan, ron, prayer, everest, kabukicho, nirvana, godfrey, wafu",18966,129,1
wfuM1t3QEzc,35,938,821,640,360,24.0,0.0,h264,Comedy,Move Like Mike Jagger,"maroon 5, sexy dance, sexy, funny, dance, rolling stones, jagger, poolside, funny dance, can't get no satisfaction",2077,2,0
wg0v-l1T1p8,156,438,308,640,480,29.97,0.0,h264,People & Blogs,apocalyps now.wmv,"now, apocalyps",57,1,0
wgAk-7gOyM8,110,564,467,480,360,29.67,29.67,h264,Travel & Events,Volcano at the Mirage in Las Vegas,"Las, Volcano, Mirage, Vegas",512,0,0
wgHr-MuLCRA,640,2357,2203,1280,720,29.97,29.97,h264,Gaming,My 3DS Friend Code UPGRADED-etc.,"Friend, Friends, Friendship",117,1,7
wgOF-GxsbTI,47,497,367,448,336,29.97,0.0,h264,Sports,"‫حارس مرمى يحصل على بطاقه حمراء,شوفوا ليه؟‬   YouTube",,119,0,0
wgREN1-H2AY,310,1610,1415,1440,1080,29.97,29.97,h264,Entertainment,Můj film Ceske pomery v nasi vlasti CZ.,houzvaxxx,426,3,0
wgRb-ARlo0U,936,1831,1636,960,720,29.97,29.97,h264,Gaming,Let's Play Super Mario 64 [GER] 100% Session 11.5 - Von Zeit zu Raum,"Super Mario 64 (Video Game), GER, spiel, tolk, N64, Play, win, Run..., the, power, spielen, Powerstern, LP, Deutsch, Games, Super Mario 64, Gortolk, 64, Super Mario (series), Let`s, als, Session, Let`s Player, Mario (Fictional Character), den, Mario, nintendo, Videogame, Super Mario, Germany (Country), Stern, Console, Konsole, Gor, Video Game (Industry), Video, Lets, for, Bros, für, Deutschland, spielt, theGortolk, Nintendo, Lets Play, game, Game, 100%, Let",23,0,4
wgdW-xONCpo,363,429,302,320,240,25.0,0.0,h264,Music,rameshwar kumal {nayabelhani jwither}.avi,"jwither}, {nayabelhani, rameshwar, kumal",31,0,0
wglg-yDLUcM,962,2069,1875,1280,720,30.0,30.0,h264,Gaming,【MHF】　HC剛テオ　豪炎 ヘビィ排熱ソロ　6ブッパ,"MHF, 優先, ヘビィ, 剛テオ, 排熱",4474,1,0
wglv-LAMCII,362,612,487,656,480,25.0,0.0,h264,Autos & Vehicles,"CHANNEL ONE - VETERINERI KESHILLON  ""USHQIMI PER KAFSHET""","VETERINERI, USHQIMI, PER, KAFSHET, KESHILLON",7976,41,5
whLE-0KCLi8,98,552,457,640,480,30.0,0.0,h264,People & Blogs,Locos perros,,13,0,0
whRC-LyxT3A,581,928,820,640,480,30.0,0.0,h264,People & Blogs,"Frances ""Frankie"" Frankel 5","Frankel, Francis Frankel, Frankie Frankel, Frances Frankie Frankel, Frances Frankel, Frankie",21,0,0
whSa-i9m-0M,35,308,303,320,240,25.0,0.0,h264,News & Politics,Película 0001,"0001, Película",9,0,0
whWk-t5DJU0,118,97,26,320,240,30.0,0.0,h264,Education,What makes me unique 30 April 2009,"april, 30",16,0,0
whiE-8H3Dgs,161,253,118,640,480,29.97,0.0,h264,Autos & Vehicles,Formal Speaking 2.wmv,"Speaking, 2, Formal",56,1,0
who_-id600Q,5,545,487,270,360,29.97,0.0,h264,Comedy,aaa little ass kicking,"Cries, Raped, High, Cry, School, Back, Little, Toataly, D-b, Nag, Sex, Niger, Anal, Stab, Fight, Tag, Vitimans, Boy",146,0,0
wiS4-Dtr4f8,208,436,306,320,240,29.97,0.0,h264,People & Blogs,2kid2,"slideshow, grad",119,0,0
wikM-fW_K0Y,131,1402,1208,1280,720,24.0,24.0,h264,Autos & Vehicles,Toyota FJ Cruiser Autoart 1:18 LED tuning by MBW,"Light, Lights, bmw, Led, controller, Camry, Lexus, Toyota Camry, diecast, Cars, 1/18, Bmw, remote, kyosho, 1:18, Zeppelin, Toyota",7915,20,3
wjDz-fSqrnQ,267,422,292,640,360,29.97,0.0,h264,Entertainment,MY BEST FRIENDS,Flixlab,284,1,0
wjXV-4s4ChM,123,973,870,720,480,29.92,0.0,h264,Film & Animation,PCA-3.mov,PCA,23,0,0
wjng-UVi_6A,43,472,395,272,480,30.0,0.0,h264,Comedy,換個角落生氣,生活點滴,23,0,0
wjuq-BfmBjM,359,1237,1179,640,480,30.0,0.0,h264,Entertainment,BEGINNING DANCE CREW @ KLOSS big gath 1st anniv,"mblaq, SNSD, pop, the, new, dance, show, wedding, love, world, into, dress, taeyang, beginning, why, hyunA, KLOSS, chocolate, bubble",182,6,2
wjzP-civyVg,194,957,839,654,480,29.97,0.0,h264,News & Politics,김연식 태백시장 관내 중소기업 방문,"한얼싸이언스, 태백시, 김연식, TBS, 중소기업, 태백인터넷뉴스, 0521",58,0,0
wk6c-GlEVJg,129,2139,2011,1280,720,29.97,29.97,h264,People & Blogs,David Nop VS Kumz - 1/4 Finals @ Onde2Choc France Battle 2010,"David, VS, Kumz, Finale, Onde2Choc, 2010, JL, de, Quart",864,3,0
wkMd-Um2C9s,163,891,825,320,240,29.92,0.0,h264,Education,Fall For You - JoHn SaiNt,MOV03498,83,1,0
wkPZ-NI3zkA,169,571,459,854,480,25.0,0.0,h264,News & Politics,Börse in 100 Sekunden: Börsenausblick der Börse München für die Woche vom 18. Juni 2012,"Finanzmärkte, Eurokirse, ZEW, FED, Griechenland",18,0,0
wkiyAjqc78I,7,615,499,480,360,29.97,29.97,h264,People & Blogs,me,"RJT, films, for",79232,47,7
wkq_-rsIb_8,145,628,500,480,360,25.0,25.0,h264,Comedy,tee amoo,123456,23,0,0
wkqp-Ofi8lE,8,633,500,480,360,24.86,24.86,h264,Autos & Vehicles,1.8 CDX chip VS 1.8 CDX stock,"1.8, CDX, stock, chip",116,0,0
wksP-3PT8jM,250,821,701,854,480,25.0,0.0,h264,Sports,Vecinos por obras en la ex ruta 7,"LUJÁN, PELLEGRINI, PARALIZADOS, OBRAS, RECLAMOS, COMERCIANTES, EN, QUEJAS, AVENIDA, VECINOS, CONSTITUCION, CARLOS, RUTA, TRABAJO, EX, POR",32,0,0
wl19-BkuG4U,168,321,191,1920,1080,29.92,29.92,h264,Howto & Style,SiCK Shot By eRRoR,"Shot, By, eRRoR, wow, SiCK",179,2,2
wlDg-FhlARI,101,3195,3001,1280,720,30.0,30.0,h264,People & Blogs,Boxing in the jumper,"Sports, boxing",184,2,0
wlYk-G_4JFQ,150,4966,4772,1920,1080,10.0,10.0,h264,People & Blogs,Tanki online-Trick Schießplatz,"2012, 28, 1920x1080, 08, 45, 10, 30",361,1,0
wloS-LXZmPw,117,401,338,320,240,30.0,0.0,h264,People & Blogs,MOV02611,MOV02611,2,0,0
wm-m-kLTeu4,15,1268,1158,854,480,29.92,0.0,h264,Entertainment,Little diddy about bababababa,textover,32,0,0
wmHU-6ObW2A,51,460,331,640,360,25.0,0.0,h264,News & Politics,Les autoroutes du sud et l'interdiction de circuler des poids lourds,"A8, autoroute, provence, camions, escota, autoroute du soleil",298,2,0
wmQA-vycuZA,282,202,143,320,240,17.25,0.0,h264,People & Blogs,ellies and jades random show!:),"webcam, video, jadeleebrian",23,0,0
wmTt-O43yl0,241,704,580,854,470,29.97,0.0,h264,Nonprofits & Activis,Joel: What is Missions?,"harvest school, god, Holy, Youth, ministries, lord, love, United, gospel, Pastor, children, joel borre, Community, Fellowship, Preaching, Praise, missions, Ministry, iris",16,0,0
wmV3-w-Ck7c,3,531,424,272,480,30.0,0.0,h264,Comedy,Shane back flip.,,18,0,0
wmVB-SpWzn4,226,1387,1232,960,720,29.97,29.97,h264,Education,Log book,log;book,52,6,4
wmeV-bWuFME,223,382,306,320,240,15.0,0.0,h264,People & Blogs,Clive Worth Student reading.,,156,0,0
wnCE-TBaGYo,272,454,324,854,480,29.97,0.0,h264,Sports,Weltallerbeste Zwillingsschwester ♥,,81,1,0
wnFA-lsRh78,9,885,807,320,240,20.0,0.0,h264,People & Blogs,208,208,7,0,0
wnPD-Dr52s0,19,3078,2944,1280,720,16.0,16.0,h264,Pets & Animals,Carmen Playing Fetch 2,"Kitty, Carmen",24,1,0
wnPb-u9SocM,545,450,320,352,262,29.97,0.0,h264,Music,Asy-syauqie.live bumi ayu. magadir.mpg,magadir,119,3,0
wncg-zT8cik,16,1348,1236,854,480,29.92,0.0,h264,Sports,サンボ　帯取り投げ3  SAMBO Самбо,"サンボ, SAMBO, lock, 帯取り投げ, Throw, Yasuhiro, グラップリング, nage, Grappling, Самбо, waza, takedown, Tanaka, サブミッション, 関節技, Joint, 田中康弘, obitori",580,1,1
woFE-ksIb50,10,232,124,176,144,14.89,14.89,h264,Entertainment,MR. Chrispy in Action!!!,"crazy, famous, mouth, dryer, awesome, tight, cool, fast, Chrispy, big, hott, sweet",121,0,0
woIh-9sfpoI,289,2168,2040,1280,720,25.0,25.0,h264,Music,Circa Survive - The Glorious Nosebleed - 5-14-10 pt.8,"On, Go, Juturna, The, Noise, glorius, Survive, Nosebleed, Green, Circa, pt., Live, New, Anthony, Blue, Sky, Letting",268,0,1
woKp-Im8vJ0,249,361,232,640,480,10.0,0.0,h264,Gaming,NFS The Run Carlist [New Version],"nfs, underground, nissan, wanted, car, need, soundtrack, drift, list, the, run, for, skyline, need speed, most, speed",2800,7,5
woSa-apu4Xc,40,1089,974,640,480,29.97,0.0,h264,Music,Cesca Ate - Baileton Setiembre 2010 Par 4,"22, Bailetón, Cesca, Septiembre",52,0,0
wofy-15zgfo,66,1239,1181,640,480,30.0,0.0,h264,Travel & Events,"Strasbourg, France : quartier Petite France","Batorama, Strasbourg, Petite-France, bateau, tourisme, Alsace",396,0,0
wojF6SFqyFU,77,1569,1491,1280,720,23.98,23.98,h264,People & Blogs,darius v dao 2,"2, v, darius, dao",9,0,0
wojy-GdzLVs,109,1106,999,600,480,25.0,0.0,h264,Gaming,CIBORGX (GOOD FELLAS CLÃ) 5° VIDEO,video game,103,2,1
wpJ3-qchR68,292,628,503,640,480,25.0,0.0,h264,Entertainment,Aeroclub Calera ( La Bota Voladora) El retorno del BRISTOL  02-02-2013,"RC airplane, Bristol, Calera, Aeroclub Calera, La Bota voladora, avion RC., Chozas",151,0,0
wpWh-qBz5kc,26,126,75,174,120,7.0,0.0,h264,People & Blogs,AJAJJAA,"0001, Vídeo, 1",24,0,0
wplI-OaZlXI,36,1458,1416,640,480,20.0,0.0,h264,Sports,MVI 1494,"1494, MVI",118,0,0
wq2e-Gsnf8s,47,525,449,272,480,30.0,0.0,h264,News & Politics,مضايقة المراجعين في مجمع السلمانية الطبي,"مجمع, مضايقة, المراجعين, البحرين, السلمانية, الطبي",293,12,1
wqj_-mcuQNc,70,6193,5998,1920,1080,25.0,25.0,h264,Travel & Events,People gathered to break their fast together at Jama Masjid of Delhi,"prayers, Pakistan, footage, wildfilms, Restaurant, eating, mosque, hd, massive, Quran, halwa, definition, stock, kebabs, bazaar, masjid, shah jahan, chapatti, imagery, india, wilderness, gathering, Muslim (Adherents), youtube, jama, Muhammad, Cooking, Under, delhi, Recipe, ol delhi, chwari, delicious, market, food, parantha, street, Kitchen, Koran, google, Prophet, streets, high, muslims, largest, wildfilmsindia, roti",588,7,1
wqmH-dTP9fg,74,1125,1065,640,480,30.0,0.0,h264,Entertainment,На съемках фильма танцуем (Турал Ферид  Туран),MOV06239,650,3,0
wqpjP6EKJvQ,37,3115,2957,1280,720,30.0,30.0,h264,Entertainment,Alec v ???,VID00082,36,1,0
wrWY-tn-Quw,62,401,272,176,144,6.0,0.0,h264,Comedy,MOV0050A,,2,1,0
wrcQ-knRFKo,70,354,280,384,288,14.92,0.0,h264,Travel & Events,0224 205907,"0224, 205907",5,0,0
wrqY-4D9Uqc,366,1135,1054,720,480,29.92,0.0,h264,Gaming,Атрамед - Твердыня Крыла Тьмы - видеотактика,"твердыня, варкрафт, крыла, тьмы, ткт, тактика, артамед, вов",2615,5,1
ws4Eb4c7ZS8,4574,433,302,384,288,29.97,0.0,h264,Sports,Oliver Ortmann v. Herb Lehman Straight Pool at Amsterdam Billiard Club,"14.1, Amsterdam Billiard Club, Herb Lehman, Straight Pool, Oliver Ortmann",3218,11,4
wsTM-ewmFLQ,20,1271,1242,640,480,29.97,0.0,h264,Autos & Vehicles,long beach race,"it, (=^_^=), your, to, like, going",44,0,0
wsZg-RQ6UM8,541,288,183,426,240,29.97,0.0,h264,Gaming,Medieval 2 Total War 10K GAMEPLAY,"Total, Medieval, gaming, tips, War",475,3,2
wsma-AQIVmo,20,924,806,480,360,29.97,0.0,h264,People & Blogs,RED BULL X FIGHTERS BRASILIA,"BULL, BRASILIA, X FIGHTERS, RED BULL X FIGHTERS BRASILIA, RED",22,0,0
wtDR-1jfN_4,91,463,333,640,480,29.97,0.0,h264,People & Blogs,Consórcio Itaú - Compre Imóveis e Veículos Sem Juros,"itau consorcio imobiliario, financiamento imobiliario, consorcio de imovel, consorcio de casa, consorcio porto seguro, consorcio itau, consorcio chevrolet facil, consorcio nacional honda, consorcio bradesco imoveis, hyundai, consorcio imoveis, consorcio caixa, financiamento caixa, financiamento de imoveis, consorcio imobiliario bb, consorcio imobiliario caixa, honda, honda consorcio, bradesco consorcio, consorcio hyundai, consorcio nacional",19033,56,14
wtTT-_j2o6k,26,1419,1311,720,480,30.0,0.0,h264,Entertainment,video-2012-02-18-14-18-37,mobile,41,0,0
wtfq-Y7L02Q,93,431,301,320,240,25.0,0.0,h264,Music,Vocho clasico commercia,volkswagen,5740,19,3
wttm-BqZcAU,300,249,147,640,480,30.0,0.0,h264,People & Blogs,cd albums,"instrumental albums, cd collection, cd albums",52,1,0
wu5-PjjzwkM,2289,915,797,854,480,29.97,0.0,h264,Gaming,Лекс Плей DotA 2  GYROCOPTER,,138,4,6
wu6G-UKDUms,49,2932,2778,1280,720,20.0,20.0,h264,Nonprofits & Activis,Gene.men's.ministry,"McLendon, Gene",31,0,0
wuB8-civ8-c,150,630,502,480,360,29.96,29.96,h264,Howto & Style,New work from Robert,"Corvus, Moon, stoneware, skull, Briggs, pottery, raku, kiln, clay, Corvusmoon, tankard, Robert",2590,14,10
wuh5-NuAMRA,92,921,821,640,360,29.97,0.0,h264,Gaming,Call Of Duty: Modern Warfare 2 Game Trailer,"of, PopsRYummy, modern, trailer, warfare, coll, duty",41,0,0
wuti-zmocb0,100,939,820,854,480,29.97,0.0,h264,News & Politics,Exclusive look at the room where Elaina was last seen,"Toledo Ohio, baby, Barrington Broadcasting, search, missing, stolen, NBC 24, abducted, elaina, steinfurth, child, WNWO, WNWO-TV, WNWO News",20709,43,14
wv-g-p2tizY,25,868,780,568,320,30.0,0.0,h264,Travel & Events,Canada Day 2013 /003/,,2,0,0
wvQf-HwQqVs,80,550,422,600,480,25.0,0.0,h264,People & Blogs,عباس البياتي ينتقد المشككين بزيارة رئيس الوزراء نوري المالكي الى واشنطن  14   12   2011,"المالكي, عباس, 14, ينتقد, المشككين, نوري, 2011, الوزراء, الى, واشنطن, بزيارة, 12, البياتي, رئيس",223,0,2
wvqf-kO6mvw,199,2442,2248,1280,720,30.0,30.0,h264,Autos & Vehicles,4x4 con el pochas y los mayos en navojoa sonora,Navojoa,3709,5,1
wvsK-w2th94,113,548,473,568,320,30.0,0.0,h264,Comedy,חימום הבית בחורף - אתנול,חימום,743,0,0
ww3K-cbxhNE,1811,431,300,320,240,30.0,0.0,h264,Gaming,Let's Play! Kings Field: The Ancient City PT12,"lets, ps2, ancient, city, play, field, the, kings",898,8,3
ww9E-gqETds,245,452,349,320,240,14.98,14.98,h264,Music,"Surrent@Howard's, Bowling Green, Ohio","post-rock, ableton, looper, live, surrent, looping, ambient",175,0,0
wwLH-kF-Ct8,4,6192,6002,1920,1080,23.98,23.98,h264,Comedy,MVI_2381,,2,0,0
wwOI-k1xDds,31,243,132,176,144,14.89,14.89,h264,Pets & Animals,Chow Chow Prince at beach,"Chow, Water, Dog",145,0,0
wwc1-Vg-aOg,212,994,878,720,480,29.97,0.0,h264,Music,Adios amor _(esencia) hip hop romantico wafer- by shelos.wmv,"hip, shelos, amor, romantico, wafer, by, hop, esencia, Adios",18303,30,4
wwjb-l1HcKA,216,624,500,480,360,25.0,25.0,h264,Entertainment,Festival dei Girovaghi - Positano Band - Compiano (Parma),"concerto, festival, 2008, band, musica, compiano, parma, piazzetta, live, napoletana, amiciamici, positano, girovaghi",637,2,0
wwsy-xlrUIY,51,1112,1034,432,720,30.0,30.0,h264,Entertainment,Fired Up #7,comedy,12,1,0
wy6p-_2fSeE,169,7849,7703,1080,1920,30.0,29.97,h264,Entertainment,Monty Lives: Onboard View from RoboMagellan Robot,,69,0,0
wyRk-gsAn3k,496,826,739,640,480,25.0,0.0,h264,People & Blogs,BARHEIN LIMITF1 PARTE 3 YUNTOTAL.wmv,"BARHEIN, LIMITF1, YUNTOTAL, 3, PARTE",18,1,0
wySa-PxOg_4,209,558,430,640,480,30.0,0.0,h264,Music,TONIGHT I DANCE ALONE by sonata arctica with lyrics,TONIGHT I DANCE ALONE,454,6,0
wyUx-jZSDws,201,408,277,400,300,25.0,0.0,h264,Music,Martial & Poyraz-[Hakkın Fermanı] -[2011]-,"Lordd, Affat",366,3,0
wyne-dpl4hc,410,6355,6161,1440,1080,29.97,29.97,h264,Sports,Blodget Ute GoPro,"GoPro, Blodget Peak, Ute Valley, Downhill Mountain Biking",58,1,0
wyur-8AggBg,1288,483,355,640,354,15.0,0.0,h264,Entertainment,El Rostro de la Venganza. Capitulo 21 [COMPLETO],,8767,5,1
wz2H-xpcAn8,862,2964,2769,960,720,29.97,29.97,h264,Sports,Riding Bell Co. Ky  8-11-2012,"mudding, mud, rzr, holler crawlers, Outdoor Sports, rhino, yamaha, tyrex, bell co. ky, Honda, off road, Suzuki, atv, Quad Riding",212,1,0
wzya-gcAOSs,4,1875,1678,1280,720,29.97,29.97,h264,Sports,¡¡¡ Nueva Intro Para El canal !!!,"Skills, roberto, Fifa, kicks, Milan, Association Football (Sport), New, carlos, goles, SPORT (magazine), Opening, Lionel Messi (Soccer Player), faltas, cristiano, ronaldinho, esquadra, ronaldo, messi, Real, Introduction, football, Manchester, Goals, Intro, free, spain",48,1,0
x-LL-2V9ibo,1133,413,283,640,480,30.0,0.0,h264,Music,"Mozart / Karl Ristenpart, 1958: Symphony No. 28 in C major, K.200 - Saar Chamber Orchestra","Classic Vinyl LPs, Saar Chamber Orchestra, David Hertzberg, فولفغانغ أماديوس موتسارت, Karl Ristenpart, classicvinyl.com, וולפגנג אמדאוס מוצרט, K.200, yt:stretch 16:9, yt:crop=16:9, Symphony No. 28 in C major, davidhertzberg, Моцарт, Mozart",1363,25,7
x0--D-v1yH4,331,166,88,192,144,10.0,0.0,h264,People & Blogs,kangal irandal,"irandal, kangal",43,0,0
x09V-C_-Iwo,129,411,333,272,480,30.0,0.0,h264,Music,Ain't Misbehavin - Sarah Gold,Sarah,14,0,0
x0PC-cRt0jo,515,1124,1011,848,480,30.0,0.0,h264,Gaming,Неудачное ВИДЕО Опасно для психики,редстон,86,3,0
x0_E-ahhdNE,300,889,803,640,480,29.97,0.0,h264,Music,【勇くんのカラオケ４】　男一代,,294,0,0
x0eY-647QiI,307,3141,2986,960,720,29.97,29.97,h264,Music,WALII REG ERII REGAA DIIDI - GEERAARKII ABWAAN CALI BUGEEY,AMAANDHOOREY.COM,287043,1327,76
x0ew-TAmVV4,141,915,830,640,360,24.0,0.0,h264,Travel & Events,Korean_Folk_Village.m4v,"Korean Folk Village, folclóre, Vila Folclórica Coreana, dança, South Korea, Seoul",36,0,0
x0kN-oYTE4w,30,3148,2992,1280,720,25.0,25.0,h264,People & Blogs,00008,00008,12,0,0
x13F-shRZGk,217,299,195,320,240,14.98,14.98,h264,Music,"NYTB Spark of Creation - ""In Whatever Time We Have""","of, cavenaugh, matt, spark, creation, nytb, schwartz, stephen",16632,63,12
x17B-AZjV7c,159,362,285,176,144,14.99,0.0,h264,People & Blogs,(4) الفنان الراحل عيسى بن على الاحسائي P.mp4,بلا,5348,25,6
x1Y1-_4YkjI,14,433,431,320,240,15.0,0.0,h264,Pets & Animals,"3 года, плавец...",малышы купание,50,2,0
x1_y-11IrVo,325,1237,1173,640,480,29.97,0.0,h264,Music,Disturbed Sickness,"Rockstar, Festival, live music, Mayhem, 2008, Tour, Disturbed, trash metal, Sickness, thrash metal music, concert, heavy, Drinks, Energy, live concert",29,1,0
x1aI-eCQ5_s,32,716,594,640,480,23.5,0.0,h264,Music,саня мутит.wmv,"2, Video",182,0,0
x2mV-aFc6Ds,153,574,449,640,360,25.0,0.0,h264,Travel & Events,Der Traum vom Fliegen,"Segelfliegen, Fliegergruppe Donzdorf, Donzdorf, Messelberg, Flugzeug",983,8,0
x3ErWNBX9Rc,152,2432,2238,1920,816,23.98,23.98,h264,Film & Animation,"Warm Bodies (2013) Official Trailer - Nicholas Hoult, Teresa Palmer, John Malkvovich","movie, Dave Franco, Zombie movie, romance, Official Trailer, Rob Corddry, Teresa Palmer, movies, Warm Bodies Trailer, Warm Bodies, horror, John Malkovich, Zombie, Zombie movies, Trailer, comedy, Cory Hardrict, Zombies, Nicholas Hoult, Analeigh Tipton, movie trailer",3117862,17412,2787
x3KH-KW67Fw,215,406,330,320,240,29.08,0.0,h264,People & Blogs,jozimar,"brayan8, copia",10,0,0
x3RHHpod4vw,152,547,419,640,480,29.97,0.0,h264,Entertainment,♣♣cachorr(U)s♣♣k♣v¡v4♣l@♣(U)♣♣,"del, rico, cachorros, amauta",56,1,0
x3XE-dpJlRg,79,510,382,640,480,25.0,0.0,h264,People & Blogs,(5-G) UĞUR,"UĞUR'A, VEDA",37,0,0
x3db-HGBSkQ,2399,535,408,640,480,29.97,0.0,h264,Education,ABE2012Graduation,ABE2012Graduation,118,3,0
x3i-_pMKAJw,198,544,419,640,480,8.0,0.0,h264,Music,Crystalised - The XX (Bass cover),"the xx, Bass (instrument), cover song, crystalised",544,13,3
x3j1-XM73P8,142,612,486,640,480,29.97,0.0,h264,People & Blogs,Todd and Laura ring exchange,"Todd, Apologetix, Waites",383,1,3
x3w7-iOa4Mg,43,1296,1186,640,480,30.0,0.0,h264,Autos & Vehicles,Fotbal 1 SK Hana B Dekovacka,"SK, B, 1, Hana, Fotbal, Dekovacka",243,0,0
x4NI-ADL1P0,61,5958,5764,1920,1080,30.0,30.0,h264,Autos & Vehicles,Driving Art's Car.,"325i, E30, autocross, swapped, art, m50, aptyp",76,0,0
